image_id,method,extracted_text,processing_time
printed_074_blur,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhihasil.,0.3429
printed_074_dark,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.3418
printed_074_dark,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,2.5214
printed_074_dark,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.3959
printed_074_normal,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.4223
printed_074_normal,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasıl,2.5045
printed_074_normal,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.3326
printed_074_rotated,Tesseract,tra seperti blur dan gelap dapat Kondisi ci hi hasil. mempengarul,0.4336
printed_074_rotated,EasyOCR,dapat blur dan citra hasil. mempengaruhi gelap seperti Kondisi,2.5752
printed_074_rotated,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.4923
printed_075_blur,Tesseract,Koni citra seperti bur ps dan gelap dapat,0.4535
printed_075_blur,EasyOCR,Konhaheonbhedblpd,2.4276
printed_075_blur,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil,0.2333
printed_075_dark,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.3715
printed_075_dark,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil,2.6154
printed_075_dark,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.3524
printed_075_normal,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.5361
printed_075_normal,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil,2.5661
printed_075_normal,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.2531
printed_075_rotated,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.4058
printed_075_rotated,EasyOCR,blur dan gelap dapat citra seperti Kondisi hasil. mnempengaruhi,2.4707
printed_075_rotated,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.3115
printed_076_blur,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.3001
printed_076_blur,EasyOCR,rond2o: €alrd Oedefei Dlur Qn 88lop aapae Pengeruni hesiie,2.693
printed_076_blur,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhihasil.,0.3853
printed_076_dark,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.4517
printed_076_dark,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,2.6602
printed_076_dark,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.3801
printed_076_normal,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.4176
printed_076_normal,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,2.6003
printed_076_normal,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.4516
printed_076_rotated,Tesseract,tra seperti blur dan gelap dapat Kondisi Ci hi hasil. mempengaru!,0.4057
printed_076_rotated,EasyOCR,dapat blur dan citra hasil. mempengaruhi gelap seperti Kondisi,2.5563
printed_076_rotated,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.3707
printed_077_blur,Tesseract,Kondisi citra seperti blur dan mempengaruhi hasi. —,0.447
printed_077_blur,EasyOCR,"Konosqu,socnbudinocuo Qo4 mcmocnonunhs",2.6245
printed_077_blur,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.453
printed_077_dark,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.74
printed_077_dark,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,5.2113
printed_077_dark,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.518
printed_077_normal,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.9295
printed_077_normal,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,4.3157
printed_077_normal,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.7479
printed_077_rotated,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.8057
printed_077_rotated,EasyOCR,blur dan dapat Kondisi citra hasil. gelap seperti mempengaruhi,4.7364
printed_077_rotated,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.6816
printed_078_blur,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.8216
printed_078_blur,EasyOCR,Kondisi citra soporti blur dan Qclap dapat mempengaruhi hash,4.5042
printed_078_blur,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhihasil.,0.67
printed_078_dark,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.9531
printed_078_dark,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,4.3831
printed_078_dark,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhihasil.,0.6159
printed_078_normal,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.8516
printed_078_normal,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,4.693
printed_078_normal,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.6346
printed_078_rotated,Tesseract,a seperti blur dan gelap dapat Kondisi citr hasil. mempengaruhi,0.9573
printed_078_rotated,EasyOCR,blur dan gelap dapat Kondisi citra hasil. seperti mempengaruhi,5.1159
printed_078_rotated,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.6319
printed_079_blur,Tesseract,Kondasi catra bar —_ dan gelap dapat,0.7359
printed_079_blur,EasyOCR,Kouhuahabhedobclpdn,4.7452
printed_079_blur,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.5042
printed_079_dark,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.7831
printed_079_dark,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,4.6054
printed_079_dark,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.7702
printed_079_normal,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.9151
printed_079_normal,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil,4.56
printed_079_normal,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhihasil.,0.4983
printed_079_rotated,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.9587
printed_079_rotated,EasyOCR,blur dan gelap dapat Kondisi citra seperti hasil. mcmpengaruhi,4.7171
printed_079_rotated,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.5283
printed_080_blur,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,1.0399
printed_080_blur,EasyOCR,Konaaal (i plur Gan 0012p 8apae Dengaua? 95,4.9301
printed_080_blur,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhihasil.,0.8457
printed_080_dark,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.9154
printed_080_dark,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,4.945
printed_080_dark,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.7297
printed_080_normal,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.9569
printed_080_normal,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasıl,4.5072
printed_080_normal,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.7128
printed_080_rotated,Tesseract,tra seperti blur dan gelap dapat Kondisi ci hi hasil. mempengarul,0.8905
printed_080_rotated,EasyOCR,dapat blur dan citra hasil. mempengaruhi gelap seperti Kondisi,4.8213
printed_080_rotated,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.7447
printed_081_blur,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.3427
printed_081_blur,EasyOCR,"Pengujian In1 Dencakup angka 12385 dan Canda baca, seperei edn kona",5.5005
printed_081_blur,PaddleOCR,seperti titik dan koma.,0.9804
printed_081_dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.0286
printed_081_dark,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda ba seperti titik dan koma ca ,",5.4622
printed_081_dark,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.0666
printed_081_normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.9648
printed_081_normal,EasyOCR,Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma,5.2786
printed_081_normal,PaddleOCR,"Pengujian ini mencakup angka l2345 dan tanda baca, seperti titik dan koma",0.8813
printed_081_rotated,Tesseract,"pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.9948
printed_081_rotated,EasyOCR,dan tanda baca ini mencakup angka ian titik dan koma seperti 12345 Penguj,4.9054
printed_081_rotated,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.9849
printed_082_blur,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.7669
printed_082_blur,EasyOCR,"Penqujian in1 nencakup angka 12345 dan [anda Daca, Seperei en ona",5.6609
printed_082_blur,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8162
printed_082_dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8039
printed_082_dark,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma",5.2565
printed_082_dark,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.2759
printed_082_normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.9094
printed_082_normal,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma",4.8909
printed_082_normal,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.0399
printed_082_rotated,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.0456
printed_082_rotated,EasyOCR,baca 12345 dan ian ini mencakup Penguj titik dan koma tanda angka seperti,4.9581
printed_082_rotated,PaddleOCR,"Pengujian ini mencakup angka l2345 dan tanda baca, seperti titik dan koma.",0.7851
printed_083_blur,Tesseract,"mencakup angka 12243 dan tanda baca, i 3 i",1.0015
printed_083_blur,EasyOCR,,4.8217
printed_083_blur,PaddleOCR,"Fengujian ini mencakup angka 12345 dan tanda baca, wwoxwwptaTsTasados",0.8946
printed_083_dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8255
printed_083_dark,EasyOCR,"Penguj ini mencakup angka 12345 dan tanda baca, seperti titik dan kcma",4.8915
printed_083_dark,PaddleOCR,Pengujian ini mencakup angka l2345 dan tanda baca seperti titik dan koma.,1.1381
printed_083_normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.812
printed_083_normal,EasyOCR,"Penguj 1n1 Iencekup angka 12345 den tande bace, seperti titik da? Kcme",5.1701
printed_083_normal,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.7457
printed_083_rotated,Tesseract,pengujian ini mencakup angka 12345 dan tanda Pace tik dan koma. seperti ti!,0.9907
printed_083_rotated,EasyOCR,"cande beca, 12345 den 222 Rencakup titik dan Kore angke Pengujian Jeperci",4.9703
printed_083_rotated,PaddleOCR,"Pengujian ini mencakup angka l2345 dan tanda baca, seperti titik dan koma.",0.7415
printed_084_blur,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.0995
printed_084_blur,EasyOCR,"Penguaanini cencakup Anoke 1aes dan Cond, Daco Creerereigan 4oae",5.6983
printed_084_blur,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, wwoxuepayTardos",0.9439
printed_084_dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8864
printed_084_dark,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma",4.9268
printed_084_dark,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8999
printed_084_normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8382
printed_084_normal,EasyOCR,Pengujian ini mencakup angka 12345 dan tanda baca Seperti titık dan koma,5.1839
printed_084_normal,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.9282
printed_084_rotated,Tesseract,"pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8929
printed_084_rotated,EasyOCR,"baca, angka 12345 dan ian ini mencakup dan koma tanda Penguj titik Seperti",5.0261
printed_084_rotated,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.9152
printed_085_blur,Tesseract,,0.7541
printed_085_blur,EasyOCR,,4.0986
printed_085_blur,PaddleOCR,eoee wpuws wep siczt wBue dnaeoua Tur wetCnBued woxwwpTTTado,1.1061
printed_085_dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.9196
printed_085_dark,EasyOCR,"Penguj ini menca angka 12345 dan tanda baca, seperti titik dan kcma kup",5.1535
printed_085_dark,PaddleOCR,Pengujian ini mencakup angka l2345 dan tanda baca seperti titik dan koma.,0.8892
printed_085_normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8423
printed_085_normal,EasyOCR,"Penguj 1n1 Iejcekup angka 12345 dan tanda baca, seperti titik daj kcna",5.0567
printed_085_normal,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.7977
printed_085_rotated,Tesseract,"pengujian ini mencakuP angka 12345 dan tanda baca, yk dan koma. seperti titi",0.9167
printed_085_rotated,EasyOCR,acan angka 12345 daz 121 mencakup Citik de? kcna Eanda Perguj: Jederc:,5.0955
printed_085_rotated,PaddleOCR,seperti titik dan koma.,0.8398
printed_086_blur,Tesseract,"angka 12345 dan tanda baca,",1.7324
printed_086_blur,EasyOCR,Feag Menhalp87( 17ns 02idelo,5.0645
printed_086_blur,PaddleOCR,Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma,0.7224
printed_086_dark,Tesseract,"ini mencakup angka 12345 dan tanda baca, Ik dan koma.",0.7869
printed_086_dark,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma-",4.5767
printed_086_dark,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8566
printed_086_normal,Tesseract,"ini mencakup angka 12345 dan tanda baca, Ik dan koma.",0.8791
printed_086_normal,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma _",4.8265
printed_086_normal,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8098
printed_086_rotated,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.9966
printed_086_rotated,EasyOCR,dan tanda baca - ini mencakup angka Pengrjianik danenoma. 12345 seperti,4.8233
printed_086_rotated,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.7447
printed_087_blur,Tesseract,"angka 12345 dan tanda baca,",0.8306
printed_087_blur,EasyOCR,Feag Menhalp87( 17ns 02idelo,4.9085
printed_087_blur,PaddleOCR,Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma,0.6499
printed_087_dark,Tesseract,"ini mencakup angka 12345 dan tanda baca, Ik dan koma.",0.9412
printed_087_dark,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma-",4.6463
printed_087_dark,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.6872
printed_087_normal,Tesseract,"ini mencakup angka 12345 dan tanda baca, Ik dan koma.",0.8607
printed_087_normal,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma _",4.7129
printed_087_normal,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.7811
printed_087_rotated,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.7596
printed_087_rotated,EasyOCR,dan tanda baca - ini mencakup angka Pengrjianik danenoma. 12345 seperti,4.8357
printed_087_rotated,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8472
printed_088_blur,Tesseract,,0.6418
printed_088_blur,EasyOCR,,4.1804
printed_088_blur,PaddleOCR,eoee wpuws wep siczt wBue dnaeoua Tur wetCnBued woxwwpTTTado,0.839
printed_088_dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.9786
printed_088_dark,EasyOCR,"Penguj ini menca angka 12345 dan tanda baca, seperti titik dan kcma kup",5.0387
printed_088_dark,PaddleOCR,Pengujian ini mencakup angka l2345 dan tanda baca seperti titik dan koma.,0.8735
printed_088_normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.9581
printed_088_normal,EasyOCR,"Penguj 1n1 Iejcekup angka 12345 dan tanda baca, seperti titik daj kcna",5.1242
printed_088_normal,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.0232
printed_088_rotated,Tesseract,"pengujian ini mencakuP angka 12345 dan tanda baca, yk dan koma. seperti titi",0.9108
printed_088_rotated,EasyOCR,acan angka 12345 daz 121 mencakup Citik de? kcna Eanda Perguj: Jederc:,5.1224
printed_088_rotated,PaddleOCR,seperti titik dan koma.,0.8108
printed_089_blur,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8296
printed_089_blur,EasyOCR,Pengujtan Inl mcncakup angka I2y4s dan landa Daca scpat MtAkdan Kona,5.193
printed_089_blur,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8792
printed_089_dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.84
printed_089_dark,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma _",4.9315
printed_089_dark,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.9927
printed_089_normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.7773
printed_089_normal,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda seperti titik dan koma_ baca,",4.4817
printed_089_normal,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.9768
printed_089_rotated,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8609
printed_089_rotated,EasyOCR,"12345 dan tanda baca, ini mencakup angka Pengujian dan koma. titik seperti",4.7293
printed_089_rotated,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.7728
printed_090_blur,Tesseract,,0.6567
printed_090_blur,EasyOCR,,4.1184
printed_090_blur,PaddleOCR,eoeq epuuep srczi Bue deo nba woyepxnodas,0.773
printed_090_dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma",1.0199
printed_090_dark,EasyOCR,Pengujian ini mencakup angka 12345 dan tanda baca_ seperti titik dan koma.,4.5973
printed_090_dark,PaddleOCR,Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma,1.0193
printed_090_normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma,",0.73
printed_090_normal,EasyOCR,Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma .,4.6664
printed_090_normal,PaddleOCR,Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma,0.8481
printed_090_rotated,Tesseract,Pengujian ini mencakup angka 12345 dan tanda baca. sepert ttik dan Koma.,0.8575
printed_090_rotated,EasyOCR,dan tanda baca mencakup angka Pengujian titik dan koma 12345 sepertı,4.6533
printed_090_rotated,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma",0.7071
printed_091_blur,Tesseract,,0.7497
printed_091_blur,EasyOCR,Penouninnimencanpanga 12ysaanlndabaco scocr dnlon,6.4363
printed_091_blur,PaddleOCR,Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma,0.8364
printed_091_dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.246
printed_091_dark,EasyOCR,Pengujian ini mencakup angka 12345 dan tanda baca; seperti titik dan koma.,5.732
printed_091_dark,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma",1.0138
printed_091_normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.9193
printed_091_normal,EasyOCR,Pengujian ini mencakup angka 12345 dan tanda baca; seperti titik dan koma.,4.9002
printed_091_normal,PaddleOCR,Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma,0.9413
printed_091_rotated,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.09
printed_091_rotated,EasyOCR,12345 dan tanda baca; ini mencakup angka Pengujan únianencaa seperti,4.5799
printed_091_rotated,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma",1.1618
printed_092_blur,Tesseract,mews steep angts 11 945 don Leruta hana ma tan ma,1.0403
printed_092_blur,EasyOCR,,4.4602
printed_092_blur,PaddleOCR,Pengujian ini mencakup angia 12345 dan tanda baca seperti titik dan kom,0.7075
printed_092_dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.9443
printed_092_dark,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma _",4.4382
printed_092_dark,PaddleOCR,Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma.,1.3038
printed_092_normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, sepert titik dan koma.",0.8875
printed_092_normal,EasyOCR,Pengujian ini mencakup angka 12345 dan tanda baca_ seperti titik dan koma,5.2699
printed_092_normal,PaddleOCR,Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma.,1.189
printed_092_rotated,Tesseract,"baca, p angka 12345 dan tanda pengujian ini mencakuf titik dan koma. seperti",1.132
printed_092_rotated,EasyOCR,"12345 dan tanda baca, ini mencakup angka titik dan koma Pengujian[ seperti",5.5604
printed_092_rotated,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma",0.7898
printed_093_blur,Tesseract,"i i Ini sencakup angka 12245 dan tanda basa,",0.9105
printed_093_blur,EasyOCR,,4.4296
printed_093_blur,PaddleOCR,"Fengujian ini mencakup angka 12345 dan tanda baca, sepertititikdan koma.",1.0306
printed_093_dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.9358
printed_093_dark,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan kcma",5.3897
printed_093_dark,PaddleOCR,"Pengujian ini mencakup angka l2345 dan tanda baca, seperti titik dan koma.",0.9871
printed_093_normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.3968
printed_093_normal,EasyOCR,"Peaguj in1 Iejce angka 12345 dan tanda baca, seperti titik dan Kcme rp",5.5108
printed_093_normal,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8744
printed_093_rotated,Tesseract,pengujian ani mencakup angka 12345 dan tanda Pacer cak dan koma. seperti ¢?,0.9631
printed_093_rotated,EasyOCR,"12345 dan tanda baca, Iencakup angka Pengujian 1n1 Eitik da? kema . Jeperci",4.9793
printed_093_rotated,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8833
printed_094_blur,Tesseract,int 1,0.7575
printed_094_blur,EasyOCR,Pengujian Inl mcncakup angka I2y4s dan landa Daca scpot MtAkdan Koma,5.1347
printed_094_blur,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.2905
printed_094_dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.9662
printed_094_dark,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",4.5523
printed_094_dark,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.148
printed_094_normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8149
printed_094_normal,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",5.1391
printed_094_normal,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.998
printed_094_rotated,Tesseract,"ian ini mencakup angka 12345 dan tanda baca, Penguji titik dan koma. seperti",0.9523
printed_094_rotated,EasyOCR,"dan tanda baca, ini mencakup angka titik dan koma. 12345 Pengujian seperti",5.1792
printed_094_rotated,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.827
printed_095_blur,Tesseract,"angka 12345 dan tanda baca, i",0.721
printed_095_blur,EasyOCR,"Pengulian inimencakup 0neka 12345 dan tanda bace, scocrh bnk danloma",5.2561
printed_095_blur,PaddleOCR,Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma.,1.083
printed_095_dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.145
printed_095_dark,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca , seperti titik dan koma.",5.1219
printed_095_dark,PaddleOCR,Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma.,1.0288
printed_095_normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.0624
printed_095_normal,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca , seperti titik dan koma.",7.9662
printed_095_normal,PaddleOCR,Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma.,1.2882
printed_095_rotated,Tesseract,"ian ini mencakup angka 12345 dan tanda baca, Penguj k dan koma. seperti titi",0.9858
printed_095_rotated,EasyOCR,dan tanda baca ini mencakup angka Pengnjaniiniaencma. 12345 seperti,5.844
printed_095_rotated,PaddleOCR,Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma.,1.2326
printed_096_blur,Tesseract,Pengajian Ini mencakup angka 12345 dan tanda bara oper wa dan hama,1.2119
printed_096_blur,EasyOCR,,5.3278
printed_096_blur,PaddleOCR,Pengujian ini mencakup angka 12345 dan tanda baca wpertitiikdan koma,0.9437
